OrderID,OrderDate,CustomerID,Age,Gender,AnnualIncome,CustomerSegment,City,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,DiscountPercent,TotalPrice,PaymentType,DeviceType,OrderStatus,CampaignID,CampaignName,Channel,TotalSpend,Country,ReviewSentiment,ProductRating
O100127,2024-01-30,C1120,42,Male,126451,Premium,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,1,570.59,0,570.59,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100128,2023-01-02,C1776,37,Female,51948,Standard,Hyderabad,104,Running Shoes,Apparel,Footwear,1,871.12,0,871.12,Credit Card,Tablet,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100129,2023-05-23,C1799,43,Male,210667,Standard,Chennai,103,Yoga Mat,Sports,Fitness,1,812.31,0,812.31,UPI,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O100130,2023-04-19,C1931,28,Male,54080,Budget,Mumbai,102,Smartphone Case,Electronics,Accessories,1,2018.29,0,2018.29,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100131,2023-02-20,C1866,59,Female,27076,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,1598.99,10,1439.09,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O100132,2023-01-26,C1996,52,Female,150174,Standard,Bengaluru,111,T-shirt,Apparel,Clothing,1,912.08,0,912.08,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O100133,2023-03-24,C1388,56,Male,214029,Loyal,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1227.01,0,1227.01,UPI,Tablet,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100134,2024-07-26,C1445,26,Male,228871,Standard,Pune,101,Wireless Earbuds,Electronics,Audio,1,1470.23,0,1470.23,Credit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100135,2023-03-20,C2186,45,Male,40104,Standard,Hyderabad,105,Coffee Maker,Home & Kitchen,Appliances,1,771.93,0,771.93,Wallet,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O100136,2023-05-27,C1124,57,Male,199332,Premium,Chennai,102,Smartphone Case,Electronics,Accessories,1,1347.35,15,1145.25,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,2.0
O100137,2023-08-31,C1117,49,Female,84306,Standard,Chennai,112,Blender,Home & Kitchen,Appliances,2,1096.05,5,2082.5,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100138,2023-04-01,C2196,29,Female,202197,Standard,Mumbai,101,Wireless Earbuds,Electronics,Audio,1,1074.5,15,913.32,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O100139,2024-12-14,C2029,32,Female,138862,Standard,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,1836.9,0,1836.9,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100140,2024-10-18,C1322,19,Male,243748,Standard,Pune,112,Blender,Home & Kitchen,Appliances,1,1539.22,15,1308.34,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100141,2023-02-28,C2040,31,Male,113662,Premium,Chennai,108,Desk Lamp,Home & Kitchen,Lighting,1,1196.28,0,1196.28,Credit Card,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O100142,2023-05-18,C1380,27,Male,206758,Budget,Kolkata,104,Running Shoes,Apparel,Footwear,1,1265.62,10,1139.06,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O100143,2023-03-13,C1139,35,Male,93315,Standard,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,460.6,0,460.6,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O100144,2023-03-09,C1826,38,Male,56340,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,1667.03,0,1667.03,Credit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100145,2023-01-08,C2166,50,Male,73784,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,923.56,0,923.56,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100146,2023-07-08,C2185,25,Male,165214,Premium,Chennai,109,Water Bottle,Sports,Accessories,1,1115.1,0,1115.1,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O100147,2023-05-20,C1081,38,Male,32157,Standard,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,1,1655.04,0,1655.04,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O100148,2023-01-11,C1167,35,Female,102228,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,2,1299.12,0,2598.24,NetBanking,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100149,2023-03-07,C2195,56,Female,35566,Premium,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,2,471.88,0,943.76,Wallet,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O100150,2024-04-22,C2070,47,Female,39154,Budget,Pune,112,Blender,Home & Kitchen,Appliances,1,905.79,0,905.79,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100151,2023-02-24,C1534,35,Female,76562,Budget,Mumbai,102,Smartphone Case,Electronics,Accessories,1,1525.48,0,1525.48,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O100152,2023-02-01,C1643,39,Female,117320,Budget,Bengaluru,102,Smartphone Case,Electronics,Accessories,1,2146.71,0,2146.71,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100153,2023-05-15,C1543,45,Male,151971,Standard,Delhi,102,Smartphone Case,Electronics,Accessories,2,1329.96,0,2659.92,NetBanking,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100154,2025-04-28,C1268,22,Male,168463,Loyal,Delhi,104,Running Shoes,Apparel,Footwear,1,790.96,0,790.96,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100155,2023-02-25,C1936,59,Female,155849,Budget,Chennai,101,Wireless Earbuds,Electronics,Audio,2,1895.92,10,3412.66,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Negative,2.0
O100156,2023-08-12,C1148,53,Male,118107,Standard,Mumbai,101,Wireless Earbuds,Electronics,Audio,1,1718.98,5,1633.03,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100157,2023-10-14,C1938,24,Female,182403,Premium,Mumbai,107,Gaming Mouse,Electronics,Accessories,1,1126.18,10,1013.56,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100158,2023-02-24,C2153,25,Male,16212,Standard,Pune,106,"LED Monitor 24""",Electronics,Monitors,2,2089.57,15,3552.27,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100159,2023-09-18,C1150,30,Male,157744,Budget,Kolkata,112,Blender,Home & Kitchen,Appliances,1,623.33,0,623.33,Wallet,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100160,2023-04-02,C1436,42,Female,61710,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,174.01,20,139.21,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100161,2023-07-20,C1543,45,Male,151971,Standard,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1259.65,0,1259.65,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100162,2023-07-20,C1714,50,Female,27419,Budget,Kolkata,103,Yoga Mat,Sports,Fitness,1,791.04,0,791.04,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O100163,2023-06-03,C1500,45,Female,117406,Budget,Hyderabad,112,Blender,Home & Kitchen,Appliances,1,1044.96,5,992.71,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O100164,2023-01-19,C1583,23,Male,188748,Standard,Pune,104,Running Shoes,Apparel,Footwear,1,685.99,0,685.99,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100165,2023-12-27,C1897,34,Male,202486,Premium,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,2135.27,0,2135.27,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O100166,2023-03-19,C1619,21,Female,219008,Budget,Hyderabad,110,Backpack,Apparel,Bags,1,1227.56,0,1227.56,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O100167,2023-02-11,C2083,58,Male,125814,Budget,Pune,103,Yoga Mat,Sports,Fitness,2,305.19,0,610.38,Credit Card,Mobile,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O100168,2023-01-09,C2135,43,Other,226346,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,866.66,5,823.33,UPI,Mobile,Returned,CAM02,Influencer Push,Social,12000,India,,
O100169,2023-06-28,C1212,52,Male,191454,Standard,Delhi,102,Smartphone Case,Electronics,Accessories,1,948.76,20,759.01,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100170,2023-08-15,C1541,37,Female,46568,Standard,Mumbai,109,Water Bottle,Sports,Accessories,1,388.16,15,329.94,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O100171,2023-01-04,C1219,28,Male,163362,Budget,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1590.77,0,1590.77,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100172,2023-05-24,C1318,26,Female,95720,Premium,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,1,420.36,0,420.36,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O100173,2023-02-21,C1577,51,Female,50790,Standard,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,683.11,0,683.11,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O100174,2023-07-27,C1431,38,Male,60167,Standard,Delhi,101,Wireless Earbuds,Electronics,Audio,1,1636.5,0,1636.5,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100175,2023-02-08,C1416,40,Male,241280,Standard,Pune,107,Gaming Mouse,Electronics,Accessories,1,1370.13,15,1164.61,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100176,2023-08-23,C2035,21,Female,164666,Premium,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1228.6,0,1228.6,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100177,2023-04-08,C1514,39,Female,68024,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1377.8,5,1308.91,Credit Card,Tablet,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100178,2024-07-06,C1189,43,Male,155548,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,1219.63,10,1097.67,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100179,2023-01-30,C1566,35,Male,57321,Standard,Hyderabad,108,Desk Lamp,Home & Kitchen,Lighting,1,973.03,10,875.73,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O100180,2023-03-25,C1007,54,Male,247505,Standard,Delhi,105,Coffee Maker,Home & Kitchen,Appliances,1,824.46,5,783.24,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O100181,2023-01-25,C1267,32,Female,150374,Loyal,Kolkata,112,Blender,Home & Kitchen,Appliances,1,618.42,0,618.42,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100182,2024-06-01,C1330,43,Male,112243,Standard,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,1,1295.67,0,1295.67,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100183,2024-02-24,C2129,25,Female,230375,Loyal,Chennai,111,T-shirt,Apparel,Clothing,1,1216.99,0,1216.99,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100184,2023-03-01,C2148,40,Male,46153,Standard,Hyderabad,110,Backpack,Apparel,Bags,1,558.88,0,558.88,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O100185,2023-08-04,C1229,40,Male,94472,Standard,Pune,108,Desk Lamp,Home & Kitchen,Lighting,1,987.19,0,987.19,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O100186,2023-12-06,C1305,49,Male,105751,Standard,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,1254.02,10,1128.62,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O100187,2023-06-12,C1073,38,Female,206252,Standard,Hyderabad,108,Desk Lamp,Home & Kitchen,Lighting,1,469.93,0,469.93,UPI,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O100188,2023-05-31,C2192,39,Male,190544,Standard,Pune,102,Smartphone Case,Electronics,Accessories,2,1229.45,0,2458.9,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100189,2023-02-25,C1303,18,Female,40457,Budget,Mumbai,103,Yoga Mat,Sports,Fitness,1,754.01,0,754.01,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100190,2023-01-20,C1261,58,Female,96060,Budget,Chennai,106,"LED Monitor 24""",Electronics,Monitors,2,2081.9,5,3955.61,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Neutral,3.0
O100191,2024-03-31,C1631,23,Male,19695,Standard,Pune,112,Blender,Home & Kitchen,Appliances,1,1552.3,0,1552.3,UPI,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O100192,2024-04-06,C1081,38,Male,32157,Standard,Chennai,109,Water Bottle,Sports,Accessories,1,473.12,0,473.12,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O100193,2023-07-20,C1430,59,Male,80226,Loyal,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,1,1856.17,0,1856.17,Debit Card,Mobile,Cancelled,CAM01,Spring Sale,Email,5000,India,,
O100194,2023-03-24,C1210,45,Male,137640,Standard,Hyderabad,103,Yoga Mat,Sports,Fitness,1,1011.21,0,1011.21,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100195,2023-03-27,C2146,50,Female,236362,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1192.63,0,1192.63,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100196,2023-09-16,C1316,39,Female,81249,Budget,Bengaluru,104,Running Shoes,Apparel,Footwear,1,689.08,0,689.08,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100197,2024-03-30,C1332,30,Male,144380,Premium,Pune,101,Wireless Earbuds,Electronics,Audio,2,1950.93,0,3901.86,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100198,2024-03-12,C1844,58,Female,222167,Loyal,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,695.49,0,695.49,Credit Card,Tablet,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100199,2023-10-30,C1367,36,Female,102483,Standard,Mumbai,103,Yoga Mat,Sports,Fitness,1,899.92,5,854.92,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O100200,2023-07-25,C1843,40,Female,246615,Loyal,Chennai,101,Wireless Earbuds,Electronics,Audio,2,1851.49,0,3702.98,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O100201,2023-01-18,C1546,31,Male,184845,Premium,Hyderabad,104,Running Shoes,Apparel,Footwear,2,579.4,5,1100.86,Debit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100202,2023-02-05,C1221,54,Male,146436,Standard,Delhi,109,Water Bottle,Sports,Accessories,1,655.51,0,655.51,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100203,2024-04-02,C1079,29,Male,141839,Standard,Pune,104,Running Shoes,Apparel,Footwear,1,849.0,0,849.0,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O100204,2023-07-06,C1455,34,Female,236140,Budget,Chennai,112,Blender,Home & Kitchen,Appliances,1,731.28,10,658.15,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O100205,2023-01-02,C1942,24,Male,26292,Premium,Kolkata,104,Running Shoes,Apparel,Footwear,1,741.35,0,741.35,UPI,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O100206,2023-01-22,C1625,57,Female,158572,Standard,Chennai,111,T-shirt,Apparel,Clothing,3,631.37,0,1894.11,Debit Card,Desktop,Returned,CAM06,Refer a Friend,Referral,1500,India,,
O100207,2023-08-06,C1456,44,Female,206385,Standard,Delhi,110,Backpack,Apparel,Bags,2,1218.02,0,2436.04,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100208,2023-01-02,C1395,22,Female,135533,Standard,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,2,401.3,20,642.08,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O100209,2023-02-05,C1672,28,Female,68836,Budget,Chennai,110,Backpack,Apparel,Bags,1,143.25,0,143.25,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100210,2023-06-09,C1142,47,Male,200616,Budget,Chennai,110,Backpack,Apparel,Bags,1,766.17,0,766.17,UPI,Tablet,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100211,2023-08-24,C1719,45,Male,154045,Budget,Pune,101,Wireless Earbuds,Electronics,Audio,1,1316.06,0,1316.06,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100212,2023-07-31,C1818,28,Female,217199,Premium,Chennai,109,Water Bottle,Sports,Accessories,1,872.59,10,785.33,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O100213,2023-02-20,C1678,37,Male,75848,Standard,Kolkata,107,Gaming Mouse,Electronics,Accessories,1,1291.51,0,1291.51,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O100214,2023-09-07,C1236,59,Male,224019,Standard,Delhi,101,Wireless Earbuds,Electronics,Audio,1,1090.3,15,926.75,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O100215,2023-02-24,C1365,53,Female,37076,Loyal,Mumbai,104,Running Shoes,Apparel,Footwear,1,319.13,0,319.13,Wallet,Mobile,Returned,CAM06,Refer a Friend,Referral,1500,India,,
O100216,2023-03-20,C1543,45,Male,151971,Standard,Delhi,110,Backpack,Apparel,Bags,1,137.32,0,137.32,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100217,2023-10-02,C1222,40,Female,71921,Budget,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,572.8,5,544.16,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O100218,2023-07-29,C1889,39,Male,222353,Standard,Delhi,103,Yoga Mat,Sports,Fitness,1,364.55,0,364.55,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100219,2024-01-14,C1642,43,Male,100677,Budget,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,1920.55,0,1920.55,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O100220,2023-08-03,C2047,42,Female,24628,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1157.7,0,1157.7,Credit Card,Desktop,Returned,CAM02,Influencer Push,Social,12000,India,,
O100221,2023-06-18,C1788,29,Female,100481,Budget,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1025.63,0,1025.63,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100222,2023-01-20,C1389,31,Female,79591,Budget,Chennai,110,Backpack,Apparel,Bags,1,1319.95,0,1319.95,UPI,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O100223,2023-04-02,C1090,26,Female,118134,Budget,Delhi,106,"LED Monitor 24""",Electronics,Monitors,1,1214.38,5,1153.66,NetBanking,Mobile,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O100224,2023-03-03,C1003,36,Female,222925,Budget,Hyderabad,108,Desk Lamp,Home & Kitchen,Lighting,2,764.25,5,1452.08,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O100225,2023-02-25,C2102,41,Female,35156,Loyal,Hyderabad,109,Water Bottle,Sports,Accessories,1,625.8,0,625.8,Debit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O100226,2024-12-23,C1745,36,Female,52696,Loyal,Chennai,101,Wireless Earbuds,Electronics,Audio,3,1083.89,15,2763.92,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100227,2023-04-10,C1143,27,Male,24795,Budget,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,1,712.37,10,641.13,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O100228,2024-03-21,C1642,43,Male,100677,Budget,Bengaluru,109,Water Bottle,Sports,Accessories,1,92.9,0,92.9,Credit Card,Desktop,Returned,CAM01,Spring Sale,Email,5000,India,,
O100229,2023-07-19,C1615,21,Female,66616,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,1298.37,5,1233.45,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O100230,2023-11-13,C1633,53,Female,29318,Budget,Bengaluru,102,Smartphone Case,Electronics,Accessories,1,1887.1,0,1887.1,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O100231,2023-05-20,C1668,51,Female,209099,Standard,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,2,2271.01,20,3633.62,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100232,2023-06-22,C1605,22,Female,93947,Budget,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,963.24,0,963.24,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O100233,2023-05-16,C1260,24,Male,131378,Budget,Pune,107,Gaming Mouse,Electronics,Accessories,1,1138.68,0,1138.68,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O100234,2023-02-13,C1861,45,Male,195680,Standard,Bengaluru,103,Yoga Mat,Sports,Fitness,3,993.17,0,2979.51,NetBanking,Desktop,Returned,CAM06,Refer a Friend,Referral,1500,India,,
O100235,2023-09-14,C1356,32,Female,214068,Premium,Kolkata,111,T-shirt,Apparel,Clothing,1,1298.72,5,1233.78,Wallet,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100236,2023-03-07,C2165,40,Male,227773,Premium,Kolkata,107,Gaming Mouse,Electronics,Accessories,1,1559.06,0,1559.06,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O100237,2023-01-05,C1831,26,Male,90320,Budget,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,1,415.14,0,415.14,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100238,2023-07-27,C1000,57,Female,32357,Budget,Pune,108,Desk Lamp,Home & Kitchen,Lighting,1,1308.04,0,1308.04,UPI,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O100239,2023-02-08,C1587,20,Male,169219,Budget,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,2,1318.0,5,2504.2,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O100240,2024-07-18,C1880,42,Female,118088,Budget,Delhi,111,T-shirt,Apparel,Clothing,2,1367.63,5,2598.5,Wallet,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O100241,2024-09-07,C1659,33,Female,157108,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,720.16,0,720.16,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
